Pavarde        Vardas         ND1  ND2  ND3  ND4  ND5  EGZ    Galutinis (Vid.)    Galutinis (Med.)    
Pavarde1132    Vardas1132     3    3    4    5    10   2      3.20                2.80                
Pavarde1745    Vardas1745     1    4    5    6    9    2      3.20                3.20                
Pavarde8779    Vardas8779     1    1    3    10   10   2      3.20                2.40                
Pavarde1064    Vardas1064     2    4    5    6    8    2      3.20                3.20                
Pavarde6751    Vardas6751     2    4    5    7    7    2      3.20                3.20                
Pavarde5829    Vardas5829     2    2    5    6    10   2      3.20                3.20                
Pavarde910     Vardas910      4    6    6    8    8    1      3.16                3.00                
Pavarde436     Vardas436      1    6    8    8    9    1      3.16                3.80                
Pavarde2605    Vardas2605     2    4    8    8    10   1      3.16                3.80                
Pavarde6925    Vardas6925     2    5    7    9    9    1      3.16                3.40                
Pavarde6390    Vardas6390     3    4    7    9    9    1      3.16                3.40                
Pavarde666     Vardas666      1    5    6    10   10   1      3.16                3.00                
Pavarde2180    Vardas2180     1    7    7    8    9    1      3.16                3.40                
Pavarde3914    Vardas3914     5    5    6    8    8    1      3.16                3.00                
Pavarde4862    Vardas4862     1    5    7    9    10   1      3.16                3.40                
Pavarde3681    Vardas3681     4    5    6    8    9    1      3.16                3.00                
Pavarde3352    Vardas3352     4    5    7    8    8    1      3.16                3.40                
Pavarde9036    Vardas9036     1    2    9    10   10   1      3.16                4.20                
Pavarde3987    Vardas3987     3    5    5    9    10   1      3.16                2.60                
Pavarde9628    Vardas9628     3    5    6    8    10   1      3.16                3.00                
Pavarde7039    Vardas7039     3    6    7    8    8    1      3.16                3.40                
Pavarde1244    Vardas1244     3    6    6    7    10   1      3.16                3.00                
Pavarde3654    Vardas3654     4    5    6    7    10   1      3.16                3.00                
Pavarde7810    Vardas7810     4    5    6    7    10   1      3.16                3.00                
Pavarde8609    Vardas8609     3    4    8    8    9    1      3.16                3.80                
Pavarde5490    Vardas5490     1    4    7    10   10   1      3.16                3.40                
Pavarde1190    Vardas1190     1    6    7    9    9    1      3.16                3.40                
Pavarde4381    Vardas4381     1    4    8    9    10   1      3.16                3.80                
Pavarde5673    Vardas5673     2    5    7    9    9    1      3.16                3.40                
Pavarde6839    Vardas6839     5    6    6    7    8    1      3.16                3.00                
Pavarde978     Vardas978      5    6    7    7    7    1      3.16                3.40                
Pavarde2942    Vardas2942     3    5    6    8    10   1      3.16                3.00                
Pavarde4380    Vardas4380     1    7    7    8    9    1      3.16                3.40                
Pavarde3541    Vardas3541     2    5    8    8    9    1      3.16                3.80                
Pavarde3814    Vardas3814     1    3    9    9    10   1      3.16                4.20                
Pavarde2252    Vardas2252     1    2    9    10   10   1      3.16                4.20                
Pavarde7610    Vardas7610     3    4    7    8    10   1      3.16                3.40                
Pavarde7267    Vardas7267     1    3    8    10   10   1      3.16                3.80                
Pavarde9512    Vardas9512     3    3    8    9    9    1      3.16                3.80                
Pavarde4613    Vardas4613     4    5    6    7    10   1      3.16                3.00                
Pavarde8894    Vardas8894     2    5    5    10   10   1      3.16                2.60                
Pavarde4302    Vardas4302     1    3    9    9    10   1      3.16                4.20                
Pavarde2664    Vardas2664     4    6    6    7    9    1      3.16                3.00                
Pavarde1722    Vardas1722     3    4    7    8    10   1      3.16                3.40                
Pavarde6467    Vardas6467     2    4    7    9    10   1      3.16                3.40                
Pavarde3484    Vardas3484     1    5    8    9    9    1      3.16                3.80                
Pavarde7479    Vardas7479     3    6    7    7    9    1      3.16                3.40                
Pavarde8138    Vardas8138     4    5    6    7    10   1      3.16                3.00                
Pavarde329     Vardas329      5    5    6    7    9    1      3.16                3.00                
Pavarde2077    Vardas2077     5    5    6    7    9    1      3.16                3.00                
Pavarde7827    Vardas7827     3    4    5    10   10   1      3.16                2.60                
Pavarde5472    Vardas5472     2    5    7    9    9    1      3.16                3.40                
Pavarde8157    Vardas8157     1    5    7    9    10   1      3.16                3.40                
Pavarde6950    Vardas6950     1    7    7    8    9    1      3.16                3.40                
Pavarde3788    Vardas3788     5    6    6    7    8    1      3.16                3.00                
Pavarde4079    Vardas4079     3    4    5    10   10   1      3.16                2.60                
Pavarde7139    Vardas7139     1    1    2    3    10   3      3.16                2.60                
Pavarde7232    Vardas7232     1    2    3    4    7    3      3.16                3.00                
Pavarde9280    Vardas9280     1    2    4    5    5    3      3.16                3.40                
Pavarde5523    Vardas5523     1    2    2    4    8    3      3.16                2.60                
Pavarde571     Vardas571      1    2    3    5    6    3      3.16                3.00                
Pavarde9600    Vardas9600     1    1    3    5    7    3      3.16                3.00                
Pavarde9472    Vardas9472     1    2    4    5    5    3      3.16                3.40                
Pavarde4778    Vardas4778     1    2    4    4    6    3      3.16                3.40                
Pavarde339     Vardas339      1    1    2    5    8    3      3.16                2.60                
Pavarde3582    Vardas3582     1    1    1    6    8    3      3.16                2.20                
Pavarde4602    Vardas4602     2    3    3    4    5    3      3.16                3.00                
Pavarde5687    Vardas5687     1    2    2    3    9    3      3.16                2.60                
Pavarde67      Vardas67       2    2    2    3    8    3      3.16                2.60                
Pavarde6728    Vardas6728     1    2    2    6    6    3      3.16                2.60                
Pavarde8126    Vardas8126     1    1    3    6    6    3      3.16                3.00                
Pavarde3443    Vardas3443     1    2    4    5    5    3      3.16                3.40                
Pavarde7426    Vardas7426     1    3    3    3    7    3      3.16                3.00                
Pavarde5599    Vardas5599     2    3    3    4    5    3      3.16                3.00                
Pavarde2006    Vardas2006     1    3    3    3    7    3      3.16                3.00                
Pavarde957     Vardas957      1    1    2    3    10   3      3.16                2.60                
Pavarde7343    Vardas7343     2    2    2    3    8    3      3.16                2.60                
Pavarde2615    Vardas2615     1    2    5    6    10   2      3.12                3.20                
Pavarde6565    Vardas6565     3    3    5    6    7    2      3.12                3.20                
Pavarde2449    Vardas2449     1    2    5    6    10   2      3.12                3.20                
Pavarde5586    Vardas5586     2    2    4    6    10   2      3.12                2.80                
Pavarde3993    Vardas3993     1    2    3    9    9    2      3.12                2.40                
Pavarde2480    Vardas2480     1    1    4    9    9    2      3.12                2.80                
Pavarde296     Vardas296      2    4    4    5    9    2      3.12                2.80                
Pavarde6193    Vardas6193     2    4    4    4    10   2      3.12                2.80                
Pavarde5691    Vardas5691     2    2    4    7    9    2      3.12                2.80                
Pavarde2588    Vardas2588     2    3    4    5    10   2      3.12                2.80                
Pavarde9503    Vardas9503     1    4    4    5    10   2      3.12                2.80                
Pavarde4913    Vardas4913     1    4    6    6    7    2      3.12                3.60                
Pavarde8851    Vardas8851     2    3    4    6    9    2      3.12                2.80                
Pavarde2084    Vardas2084     3    4    5    5    7    2      3.12                3.20                
Pavarde2966    Vardas2966     2    3    6    6    7    2      3.12                3.60                
Pavarde5148    Vardas5148     1    2    6    7    8    2      3.12                3.60                
Pavarde1275    Vardas1275     1    2    4    7    10   2      3.12                2.80                
Pavarde358     Vardas358      1    4    5    6    8    2      3.12                3.20                
Pavarde4439    Vardas4439     1    3    3    7    10   2      3.12                2.40                
Pavarde7083    Vardas7083     1    5    6    6    6    2      3.12                3.60                
Pavarde5949    Vardas5949     1    1    2    10   10   2      3.12                2.00                
Pavarde3033    Vardas3033     3    3    5    6    7    2      3.12                3.20                
Pavarde6972    Vardas6972     3    4    5    6    6    2      3.12                3.20                
Pavarde4731    Vardas4731     4    4    5    5    6    2      3.12                3.20                
Pavarde9091    Vardas9091     1    1    5    8    9    2      3.12                3.20                
Pavarde6435    Vardas6435     2    5    5    6    6    2      3.12                3.20                
Pavarde1937    Vardas1937     3    4    5    5    7    2      3.12                3.20                
Pavarde7795    Vardas7795     1    2    3    9    9    2      3.12                2.40                
Pavarde2211    Vardas2211     2    2    6    6    8    2      3.12                3.60                
Pavarde8044    Vardas8044     2    3    4    6    9    2      3.12                2.80                
Pavarde7813    Vardas7813     1    4    4    5    10   2      3.12                2.80                
Pavarde5481    Vardas5481     2    3    4    7    8    2      3.12                2.80                
Pavarde9251    Vardas9251     1    3    6    6    8    2      3.12                3.60                
Pavarde6387    Vardas6387     3    4    5    6    6    2      3.12                3.20                
Pavarde6999    Vardas6999     1    4    4    5    10   2      3.12                2.80                
Pavarde8858    Vardas8858     2    4    4    5    9    2      3.12                2.80                
Pavarde3122    Vardas3122     3    4    5    6    6    2      3.12                3.20                
Pavarde2878    Vardas2878     3    4    5    5    7    2      3.12                3.20                
Pavarde3468    Vardas3468     2    5    6    8    10   1      3.08                3.00                
Pavarde8533    Vardas8533     2    5    6    9    9    1      3.08                3.00                
Pavarde1581    Vardas1581     3    4    5    9    10   1      3.08                2.60                
Pavarde6788    Vardas6788     1    5    6    9    10   1      3.08                3.00                
Pavarde3413    Vardas3413     3    3    8    8    9    1      3.08                3.80                
Pavarde1866    Vardas1866     3    4    7    8    9    1      3.08                3.40                
Pavarde9716    Vardas9716     4    5    6    8    8    1      3.08                3.00                
Pavarde4755    Vardas4755     1    2    3    3    7    3      3.08                3.00                
Pavarde1857    Vardas1857     3    6    7    7    8    1      3.08                3.40                
Pavarde1307    Vardas1307     1    2    3    4    6    3      3.08                3.00                
Pavarde4226    Vardas4226     5    6    6    7    7    1      3.08                3.00                
Pavarde9569    Vardas9569     1    2    3    3    7    3      3.08                3.00                
Pavarde8840    Vardas8840     1    2    2    3    8    3      3.08                2.60                
Pavarde615     Vardas615      3    3    7    8    10   1      3.08                3.40                
Pavarde9015    Vardas9015     3    6    7    7    8    1      3.08                3.40                
Pavarde4448    Vardas4448     4    4    5    8    10   1      3.08                2.60                
Pavarde5661    Vardas5661     2    5    8    8    8    1      3.08                3.80                
Pavarde1301    Vardas1301     1    3    8    9    10   1      3.08                3.80                
Pavarde4981    Vardas4981     1    6    6    9    9    1      3.08                3.00                
Pavarde1229    Vardas1229     4    5    7    7    8    1      3.08                3.40                
Pavarde1667    Vardas1667     1    5    5    10   10   1      3.08                2.60                
Pavarde3368    Vardas3368     3    5    6    8    9    1      3.08                3.00                
Pavarde2943    Vardas2943     1    1    3    4    7    3      3.08                3.00                
Pavarde9103    Vardas9103     2    3    7    9    10   1      3.08                3.40                
Pavarde533     Vardas533      4    4    6    8    9    1      3.08                3.00                
Pavarde4195    Vardas4195     2    5    5    9    10   1      3.08                2.60                
Pavarde2408    Vardas2408     3    5    6    7    10   1      3.08                3.00                
Pavarde1748    Vardas1748     2    4    7    8    10   1      3.08                3.40                
Pavarde649     Vardas649      4    5    5    8    9    1      3.08                2.60                
Pavarde8172    Vardas8172     3    5    5    9    9    1      3.08                2.60                
Pavarde1432    Vardas1432     2    5    7    8    9    1      3.08                3.40                
Pavarde6937    Vardas6937     4    5    5    7    10   1      3.08                2.60                
Pavarde379     Vardas379      3    3    6    9    10   1      3.08                3.00                
Pavarde2641    Vardas2641     4    4    6    8    9    1      3.08                3.00                
Pavarde8887    Vardas8887     4    4    7    7    9    1      3.08                3.40                
Pavarde1338    Vardas1338     1    3    8    9    10   1      3.08                3.80                
Pavarde5769    Vardas5769     3    5    6    8    9    1      3.08                3.00                
Pavarde8735    Vardas8735     1    2    3    5    5    3      3.08                3.00                
Pavarde8692    Vardas8692     2    5    6    8    10   1      3.08                3.00                
Pavarde8897    Vardas8897     1    4    7    9    10   1      3.08                3.40                
Pavarde6988    Vardas6988     1    2    3    3    7    3      3.08                3.00                
Pavarde9698    Vardas9698     2    4    7    8    10   1      3.08                3.40                
Pavarde2737    Vardas2737     2    4    5    10   10   1      3.08                2.60                
Pavarde3420    Vardas3420     2    4    7    8    10   1      3.08                3.40                
Pavarde6262    Vardas6262     2    3    6    10   10   1      3.08                3.00                
Pavarde1730    Vardas1730     1    1    2    5    7    3      3.08                2.60                
Pavarde8519    Vardas8519     5    5    5    7    9    1      3.08                2.60                
Pavarde1987    Vardas1987     2    4    5    10   10   1      3.08                2.60                
Pavarde6610    Vardas6610     2    4    7    9    9    1      3.08                3.40                
Pavarde1456    Vardas1456     2    6    7    7    9    1      3.08                3.40                
Pavarde3188    Vardas3188     4    5    6    7    9    1      3.08                3.00                
Pavarde2119    Vardas2119     3    5    6    8    9    1      3.08                3.00                
Pavarde4262    Vardas4262     2    3    8    9    9    1      3.08                3.80                
Pavarde3395    Vardas3395     1    1    2    3    9    3      3.08                2.60                
Pavarde8277    Vardas8277     3    3    7    8    10   1      3.08                3.40                
Pavarde65      Vardas65       2    3    6    10   10   1      3.08                3.00                
Pavarde8780    Vardas8780     2    3    7    9    10   1      3.08                3.40                
Pavarde3346    Vardas3346     1    1    2    3    9    3      3.08                2.60                
Pavarde863     Vardas863      4    4    6    7    10   1      3.08                3.00                
Pavarde138     Vardas138      1    4    6    10   10   1      3.08                3.00                
Pavarde4501    Vardas4501     3    3    6    9    10   1      3.08                3.00                
Pavarde692     Vardas692      4    4    5    9    9    1      3.08                2.60                
Pavarde2658    Vardas2658     1    1    3    4    7    3      3.08                3.00                
Pavarde8603    Vardas8603     1    1    2    3    9    3      3.08                2.60                
Pavarde1346    Vardas1346     2    4    7    8    10   1      3.08                3.40                
Pavarde405     Vardas405      1    1    1    3    10   3      3.08                2.20                
Pavarde302     Vardas302      3    4    6    9    9    1      3.08                3.00                
Pavarde1045    Vardas1045     3    4    7    7    10   1      3.08                3.40                
Pavarde5053    Vardas5053     1    2    2    2    9    3      3.08                2.60                
Pavarde4697    Vardas4697     2    5    7    7    10   1      3.08                3.40                
Pavarde1647    Vardas1647     2    3    4    5    9    2      3.04                2.80                
Pavarde1629    Vardas1629     2    3    4    4    10   2      3.04                2.80                
Pavarde1205    Vardas1205     2    3    4    5    9    2      3.04                2.80                
Pavarde176     Vardas176      1    1    5    8    8    2      3.04                3.20                
Pavarde8280    Vardas8280     1    3    3    8    8    2      3.04                2.40                
Pavarde6462    Vardas6462     2    2    3    6    10   2      3.04                2.40                
Pavarde1858    Vardas1858     1    1    4    7    10   2      3.04                2.80                
Pavarde51      Vardas51       3    3    4    6    7    2      3.04                2.80                
Pavarde6976    Vardas6976     1    2    5    7    8    2      3.04                3.20                
Pavarde8777    Vardas8777     1    2    4    8    8    2      3.04                2.80                
Pavarde2102    Vardas2102     1    2    4    7    9    2      3.04                2.80                
Pavarde7525    Vardas7525     1    1    1    1    4    4      3.04                2.80                
Pavarde8921    Vardas8921     1    3    4    7    8    2      3.04                2.80                
Pavarde54      Vardas54       2    2    4    5    10   2      3.04                2.80                
Pavarde5897    Vardas5897     1    4    5    6    7    2      3.04                3.20                
Pavarde6698    Vardas6698     2    2    4    7    8    2      3.04                2.80                
Pavarde1309    Vardas1309     2    4    4    6    7    2      3.04                2.80                
Pavarde6532    Vardas6532     2    3    5    5    8    2      3.04                3.20                
Pavarde5663    Vardas5663     2    3    4    4    10   2      3.04                2.80                
Pavarde9318    Vardas9318     2    3    5    6    7    2      3.04                3.20                
Pavarde1876    Vardas1876     2    4    5    6    6    2      3.04                3.20                
Pavarde1061    Vardas1061     3    3    4    4    9    2      3.04                2.80                
Pavarde8293    Vardas8293     1    1    3    8    10   2      3.04                2.40                
Pavarde5164    Vardas5164     2    3    4    5    9    2      3.04                2.80                
Pavarde3481    Vardas3481     1    3    3    6    10   2      3.04                2.40                
Pavarde9046    Vardas9046     2    3    4    4    10   2      3.04                2.80                
Pavarde8487    Vardas8487     2    2    3    6    10   2      3.04                2.40                
Pavarde6092    Vardas6092     3    3    5    6    6    2      3.04                3.20                
Pavarde4425    Vardas4425     2    2    5    7    7    2      3.04                3.20                
Pavarde916     Vardas916      1    2    3    8    9    2      3.04                2.40                
Pavarde8836    Vardas8836     1    2    3    8    9    2      3.04                2.40                
Pavarde7903    Vardas7903     1    2    5    6    9    2      3.04                3.20                
Pavarde1925    Vardas1925     1    2    2    8    10   2      3.04                2.00                
Pavarde1904    Vardas1904     1    4    5    5    8    2      3.04                3.20                
Pavarde3043    Vardas3043     1    4    4    6    8    2      3.04                2.80                
Pavarde3325    Vardas3325     2    3    4    4    10   2      3.04                2.80                
Pavarde1462    Vardas1462     1    1    5    6    10   2      3.04                3.20                
Pavarde601     Vardas601      2    5    7    7    9    1      3.00                3.40                
Pavarde9059    Vardas9059     1    4    6    9    10   1      3.00                3.00                
Pavarde2633    Vardas2633     3    4    5    8    10   1      3.00                2.60                
Pavarde9612    Vardas9612     2    2    7    9    10   1      3.00                3.40                
Pavarde7494    Vardas7494     2    4    7    8    9    1      3.00                3.40                
Pavarde2936    Vardas2936     2    2    7    9    10   1      3.00                3.40                
Pavarde9878    Vardas9878     2    6    6    7    9    1      3.00                3.00                
Pavarde9329    Vardas9329     4    5    5    6    10   1      3.00                2.60                
Pavarde9685    Vardas9685     2    2    3    3    5    3      3.00                3.00                
Pavarde5232    Vardas5232     1    1    2    4    7    3      3.00                2.60                
Pavarde2730    Vardas2730     4    5    5    6    10   1      3.00                2.60                
Pavarde7032    Vardas7032     1    5    7    8    9    1      3.00                3.40                
Pavarde3309    Vardas3309     2    5    7    8    8    1      3.00                3.40                
Pavarde1333    Vardas1333     2    3    6    9    10   1      3.00                3.00                
Pavarde5985    Vardas5985     3    4    7    7    9    1      3.00                3.40                
Pavarde6997    Vardas6997     2    5    6    7    10   1      3.00                3.00                
Pavarde4679    Vardas4679     3    5    6    7    9    1      3.00                3.00                
Pavarde2306    Vardas2306     1    5    7    8    9    1      3.00                3.40                
Pavarde8509    Vardas8509     1    1    2    4    7    3      3.00                2.60                
Pavarde9696    Vardas9696     4    4    6    6    10   1      3.00                3.00                
Pavarde242     Vardas242      1    4    7    8    10   1      3.00                3.40                
Pavarde1825    Vardas1825     1    3    3    4    4    3      3.00                3.00                
Pavarde3232    Vardas3232     1    4    7    9    9    1      3.00                3.40                
Pavarde4400    Vardas4400     3    5    5    8    9    1      3.00                2.60                
Pavarde5940    Vardas5940     4    4    5    7    10   1      3.00                2.60                
Pavarde520     Vardas520      2    4    6    8    10   1      3.00                3.00                
Pavarde9580    Vardas9580     2    3    8    8    9    1      3.00                3.80                
Pavarde385     Vardas385      1    2    3    4    5    3      3.00                3.00                
Pavarde3760    Vardas3760     1    3    8    9    9    1      3.00                3.80                
Pavarde1224    Vardas1224     3    4    5    9    9    1      3.00                2.60                
Pavarde3978    Vardas3978     2    6    7    7    8    1      3.00                3.40                
Pavarde8472    Vardas8472     1    1    2    3    8    3      3.00                2.60                
Pavarde2487    Vardas2487     1    2    2    3    7    3      3.00                2.60                
Pavarde5021    Vardas5021     2    5    6    7    10   1      3.00                3.00                
Pavarde6624    Vardas6624     1    1    2    4    7    3      3.00                2.60                
Pavarde7309    Vardas7309     4    5    6    7    8    1      3.00                3.00                
Pavarde1431    Vardas1431     5    5    6    6    8    1      3.00                3.00                
Pavarde4492    Vardas4492     2    4    7    8    9    1      3.00                3.40                
Pavarde9548    Vardas9548     3    4    6    8    9    1      3.00                3.00                
Pavarde8978    Vardas8978     3    3    4    10   10   1      3.00                2.20                
Pavarde5682    Vardas5682     1    2    3    3    6    3      3.00                3.00                
Pavarde3401    Vardas3401     4    5    5    6    10   1      3.00                2.60                
Pavarde5117    Vardas5117     2    5    5    8    10   1      3.00                2.60                
Pavarde4430    Vardas4430     2    4    7    7    10   1      3.00                3.40                
Pavarde2991    Vardas2991     3    3    4    10   10   1      3.00                2.20                
Pavarde3548    Vardas3548     2    5    6    7    10   1      3.00                3.00                
Pavarde2572    Vardas2572     1    5    6    8    10   1      3.00                3.00                
Pavarde3908    Vardas3908     4    5    6    7    8    1      3.00                3.00                
Pavarde5698    Vardas5698     2    2    8    8    10   1      3.00                3.80                
Pavarde5633    Vardas5633     1    6    6    7    10   1      3.00                3.00                
Pavarde2230    Vardas2230     5    5    6    6    8    1      3.00                3.00                
Pavarde3997    Vardas3997     1    1    4    4    5    3      3.00                3.40                
Pavarde277     Vardas277      4    5    7    7    7    1      3.00                3.40                
Pavarde5256    Vardas5256     3    5    7    7    8    1      3.00                3.40                
Pavarde1262    Vardas1262     5    5    5    6    9    1      3.00                2.60                
Pavarde7133    Vardas7133     3    5    5    7    10   1      3.00                2.60                
Pavarde9076    Vardas9076     1    1    3    5    5    3      3.00                3.00                
Pavarde8694    Vardas8694     1    6    6    8    9    1      3.00                3.00                
Pavarde8713    Vardas8713     1    3    8    8    10   1      3.00                3.80                
Pavarde2383    Vardas2383     2    3    7    8    10   1      3.00                3.40                
Pavarde8565    Vardas8565     1    3    6    10   10   1      3.00                3.00                
Pavarde9830    Vardas9830     3    4    6    7    10   1      3.00                3.00                
Pavarde5088    Vardas5088     4    5    6    7    8    1      3.00                3.00                
Pavarde1606    Vardas1606     3    3    7    8    9    1      3.00                3.40                
Pavarde5155    Vardas5155     1    1    2    5    6    3      3.00                2.60                
Pavarde9586    Vardas9586     2    2    7    9    10   1      3.00                3.40                
Pavarde2355    Vardas2355     2    3    4    5    8    2      2.96                2.80                
Pavarde3084    Vardas3084     1    2    3    7    9    2      2.96                2.40                
Pavarde7413    Vardas7413     1    1    6    7    7    2      2.96                3.60                
Pavarde3359    Vardas3359     1    3    5    5    8    2      2.96                3.20                
Pavarde5210    Vardas5210     1    1    5    7    8    2      2.96                3.20                
Pavarde2705    Vardas2705     1    1    5    7    8    2      2.96                3.20                
Pavarde7544    Vardas7544     1    2    5    7    7    2      2.96                3.20                
Pavarde5755    Vardas5755     1    2    5    6    8    2      2.96                3.20                
Pavarde6286    Vardas6286     1    1    5    6    9    2      2.96                3.20                
Pavarde5913    Vardas5913     1    2    4    6    9    2      2.96                2.80                
Pavarde4811    Vardas4811     1    2    4    7    8    2      2.96                2.80                
Pavarde105     Vardas105      1    2    2    8    9    2      2.96                2.00                
Pavarde5857    Vardas5857     1    2    3    7    9    2      2.96                2.40                
Pavarde6968    Vardas6968     2    2    4    6    8    2      2.96                2.80                
Pavarde3338    Vardas3338     1    3    5    6    7    2      2.96                3.20                
Pavarde5779    Vardas5779     1    2    4    6    9    2      2.96                2.80                
Pavarde9564    Vardas9564     1    2    4    6    9    2      2.96                2.80                
Pavarde9826    Vardas9826     2    2    4    4    10   2      2.96                2.80                
Pavarde1153    Vardas1153     1    1    6    7    7    2      2.96                3.60                
Pavarde9620    Vardas9620     1    4    4    5    8    2      2.96                2.80                
Pavarde2168    Vardas2168     1    4    5    5    7    2      2.96                3.20                
Pavarde5466    Vardas5466     1    3    4    5    9    2      2.96                2.80                
Pavarde6671    Vardas6671     1    2    5    6    8    2      2.96                3.20                
Pavarde7937    Vardas7937     1    2    5    5    9    2      2.96                3.20                
Pavarde6278    Vardas6278     2    3    5    6    6    2      2.96                3.20                
Pavarde403     Vardas403      2    3    5    5    7    2      2.96                3.20                
Pavarde8334    Vardas8334     3    3    4    4    8    2      2.96                2.80                
Pavarde828     Vardas828      1    2    3    6    10   2      2.96                2.40                
Pavarde2390    Vardas2390     2    3    4    4    9    2      2.96                2.80                
Pavarde5606    Vardas5606     1    3    5    5    8    2      2.96                3.20                
Pavarde8212    Vardas8212     1    3    5    6    7    2      2.96                3.20                
Pavarde1520    Vardas1520     1    3    4    5    9    2      2.96                2.80                
Pavarde6264    Vardas6264     1    2    4    5    10   2      2.96                2.80                
Pavarde6618    Vardas6618     2    2    4    4    10   2      2.96                2.80                
Pavarde213     Vardas213      1    3    4    4    10   2      2.96                2.80                
Pavarde6047    Vardas6047     1    2    5    6    8    2      2.96                3.20                
Pavarde1265    Vardas1265     1    3    5    6    7    2      2.96                3.20                
Pavarde498     Vardas498      4    4    4    5    5    2      2.96                2.80                
Pavarde8655    Vardas8655     1    3    3    7    8    2      2.96                2.40                
Pavarde2859    Vardas2859     2    3    3    4    10   2      2.96                2.40                
Pavarde7914    Vardas7914     2    4    4    4    8    2      2.96                2.80                
Pavarde5278    Vardas5278     2    3    5    6    6    2      2.96                3.20                
Pavarde8837    Vardas8837     1    2    4    5    10   2      2.96                2.80                
Pavarde5386    Vardas5386     2    3    5    6    6    2      2.96                3.20                
Pavarde1276    Vardas1276     2    2    4    5    9    2      2.96                2.80                
Pavarde9773    Vardas9773     1    3    3    6    9    2      2.96                2.40                
Pavarde8344    Vardas8344     2    2    3    6    9    2      2.96                2.40                
Pavarde2100    Vardas2100     2    2    2    6    10   2      2.96                2.00                
Pavarde9445    Vardas9445     1    4    5    9    10   1      2.92                2.60                
Pavarde1505    Vardas1505     3    4    5    8    9    1      2.92                2.60                
Pavarde3011    Vardas3011     3    5    6    6    9    1      2.92                3.00                
Pavarde8505    Vardas8505     4    5    5    7    8    1      2.92                2.60                
Pavarde5998    Vardas5998     3    4    5    8    9    1      2.92                2.60                
Pavarde8679    Vardas8679     2    4    6    8    9    1      2.92                3.00                
Pavarde6125    Vardas6125     1    3    8    8    9    1      2.92                3.80                
Pavarde5804    Vardas5804     2    3    5    9    10   1      2.92                2.60                
Pavarde1966    Vardas1966     2    4    6    8    9    1      2.92                3.00                
Pavarde3592    Vardas3592     4    5    5    7    8    1      2.92                2.60                
Pavarde2965    Vardas2965     2    3    5    9    10   1      2.92                2.60                
Pavarde5921    Vardas5921     1    2    6    10   10   1      2.92                3.00                
Pavarde7670    Vardas7670     2    5    6    7    9    1      2.92                3.00                
Pavarde1031    Vardas1031     3    4    5    8    9    1      2.92                2.60                
Pavarde3544    Vardas3544     2    3    6    9    9    1      2.92                3.00                
Pavarde4129    Vardas4129     4    5    6    6    8    1      2.92                3.00                
Pavarde5048    Vardas5048     4    5    5    6    9    1      2.92                2.60                
Pavarde3649    Vardas3649     2    4    7    7    9    1      2.92                3.40                
Pavarde4051    Vardas4051     1    2    8    8    10   1      2.92                3.80                
Pavarde6348    Vardas6348     4    4    5    6    10   1      2.92                2.60                
Pavarde5451    Vardas5451     3    4    4    8    10   1      2.92                2.20                
Pavarde359     Vardas359      3    5    5    7    9    1      2.92                2.60                
Pavarde5221    Vardas5221     4    4    7    7    7    1      2.92                3.40                
Pavarde8751    Vardas8751     1    6    7    7    8    1      2.92                3.40                
Pavarde4724    Vardas4724     1    5    6    7    10   1      2.92                3.00                
Pavarde6403    Vardas6403     1    5    6    7    10   1      2.92                3.00                
Pavarde5369    Vardas5369     2    3    6    9    9    1      2.92                3.00                
Pavarde3625    Vardas3625     2    5    6    7    9    1      2.92                3.00                
Pavarde4949    Vardas4949     2    3    7    8    9    1      2.92                3.40                
Pavarde9376    Vardas9376     2    6    6    7    8    1      2.92                3.00                
Pavarde6335    Vardas6335     1    2    7    9    10   1      2.92                3.40                
Pavarde4741    Vardas4741     1    4    6    8    10   1      2.92                3.00                
Pavarde4187    Vardas4187     2    5    6    7    9    1      2.92                3.00                
Pavarde720     Vardas720      1    4    6    8    10   1      2.92                3.00                
Pavarde1630    Vardas1630     2    3    6    9    9    1      2.92                3.00                
Pavarde2196    Vardas2196     1    4    4    10   10   1      2.92                2.20                
Pavarde7384    Vardas7384     1    4    7    8    9    1      2.92                3.40                
Pavarde9133    Vardas9133     2    5    5    7    10   1      2.92                2.60                
Pavarde9772    Vardas9772     3    4    6    7    9    1      2.92                3.00                
Pavarde4620    Vardas4620     1    4    7    8    9    1      2.92                3.40                
Pavarde2899    Vardas2899     2    5    6    6    10   1      2.92                3.00                
Pavarde9748    Vardas9748     3    5    6    6    9    1      2.92                3.00                
Pavarde3723    Vardas3723     4    5    6    6    8    1      2.92                3.00                
Pavarde8910    Vardas8910     2    4    6    7    10   1      2.92                3.00                
Pavarde8036    Vardas8036     4    4    5    6    10   1      2.92                2.60                
Pavarde8458    Vardas8458     3    5    5    8    8    1      2.92                2.60                
Pavarde3159    Vardas3159     1    4    4    10   10   1      2.92                2.20                
Pavarde5104    Vardas5104     3    4    4    9    9    1      2.92                2.20                
Pavarde5096    Vardas5096     2    5    7    7    8    1      2.92                3.40                
Pavarde7245    Vardas7245     1    4    6    9    9    1      2.92                3.00                
Pavarde293     Vardas293      5    5    6    6    7    1      2.92                3.00                
Pavarde6759    Vardas6759     3    5    6    7    8    1      2.92                3.00                
Pavarde1325    Vardas1325     3    3    5    9    9    1      2.92                2.60                
