Pavarde        Vardas         ND1  ND2  ND3  ND4  ND5  EGZ    Galutinis (Vid.)    Galutinis (Med.)    
Pavarde1340    Vardas1340     3    4    5    8    9    6      5.92                5.60                
Pavarde1013    Vardas1013     2    4    7    7    9    6      5.92                6.40                
Pavarde5933    Vardas5933     2    4    6    7    10   6      5.92                6.00                
Pavarde1253    Vardas1253     2    2    5    10   10   6      5.92                5.60                
Pavarde2954    Vardas2954     4    5    5    7    8    6      5.92                5.60                
Pavarde7078    Vardas7078     1    3    7    8    10   6      5.92                6.40                
Pavarde2778    Vardas2778     1    3    7    8    10   6      5.92                6.40                
Pavarde6471    Vardas6471     3    3    5    8    10   6      5.92                5.60                
Pavarde8042    Vardas8042     1    5    6    8    9    6      5.92                6.00                
Pavarde1243    Vardas1243     2    4    6    8    9    6      5.92                6.00                
Pavarde7060    Vardas7060     2    5    5    8    9    6      5.92                5.60                
Pavarde9627    Vardas9627     1    6    6    7    9    6      5.92                6.00                
Pavarde3406    Vardas3406     2    3    5    9    10   6      5.92                5.60                
Pavarde5974    Vardas5974     2    3    6    9    9    6      5.92                6.00                
Pavarde7396    Vardas7396     3    3    6    8    9    6      5.92                6.00                
Pavarde454     Vardas454      3    4    6    6    10   6      5.92                6.00                
Pavarde5587    Vardas5587     3    4    6    8    8    6      5.92                6.00                
Pavarde6942    Vardas6942     2    6    6    7    8    6      5.92                6.00                
Pavarde9246    Vardas9246     1    1    2    4    6    8      5.92                5.60                
Pavarde829     Vardas829      1    6    6    7    9    6      5.92                6.00                
Pavarde948     Vardas948      1    2    8    9    9    6      5.92                6.80                
Pavarde1217    Vardas1217     1    2    2    2    7    8      5.92                5.60                
Pavarde4779    Vardas4779     2    5    5    7    10   6      5.92                5.60                
Pavarde5141    Vardas5141     1    4    7    8    9    6      5.92                6.40                
Pavarde7635    Vardas7635     2    4    4    5    6    7      5.88                5.80                
Pavarde796     Vardas796      2    2    4    5    8    7      5.88                5.80                
Pavarde1659    Vardas1659     3    3    4    5    6    7      5.88                5.80                
Pavarde4324    Vardas4324     1    3    4    5    8    7      5.88                5.80                
Pavarde3551    Vardas3551     1    2    3    6    9    7      5.88                5.40                
Pavarde1001    Vardas1001     5    6    7    8    10   5      5.88                5.80                
Pavarde6563    Vardas6563     1    3    3    7    7    7      5.88                5.40                
Pavarde9317    Vardas9317     2    3    4    6    6    7      5.88                5.80                
Pavarde2897    Vardas2897     1    2    4    6    8    7      5.88                5.80                
Pavarde6530    Vardas6530     1    2    4    6    8    7      5.88                5.80                
Pavarde8294    Vardas8294     3    6    8    9    10   5      5.88                6.20                
Pavarde7495    Vardas7495     1    1    3    7    9    7      5.88                5.40                
Pavarde2715    Vardas2715     1    4    4    6    6    7      5.88                5.80                
Pavarde9881    Vardas9881     4    6    7    9    10   5      5.88                5.80                
Pavarde9620    Vardas9620     3    7    8    9    9    5      5.88                6.20                
Pavarde7922    Vardas7922     1    1    4    5    10   7      5.88                5.80                
Pavarde3365    Vardas3365     1    1    1    9    9    7      5.88                4.60                
Pavarde3819    Vardas3819     4    6    8    9    9    5      5.88                6.20                
Pavarde7465    Vardas7465     3    6    8    9    10   5      5.88                6.20                
Pavarde5262    Vardas5262     4    6    6    10   10   5      5.88                5.40                
Pavarde8718    Vardas8718     1    1    5    5    9    7      5.88                6.20                
Pavarde3278    Vardas3278     1    1    3    7    9    7      5.88                5.40                
Pavarde7490    Vardas7490     1    2    4    6    8    7      5.88                5.80                
Pavarde8956    Vardas8956     5    5    8    8    10   5      5.88                6.20                
Pavarde4417    Vardas4417     1    2    4    5    9    7      5.88                5.80                
Pavarde6796    Vardas6796     5    7    7    8    9    5      5.88                5.80                
Pavarde7516    Vardas7516     1    1    2    8    9    7      5.88                5.00                
Pavarde1337    Vardas1337     2    5    9    10   10   5      5.88                6.60                
Pavarde8904    Vardas8904     2    5    9    10   10   5      5.88                6.60                
Pavarde9921    Vardas9921     2    7    8    9    10   5      5.88                6.20                
Pavarde3291    Vardas3291     1    2    4    5    9    7      5.88                5.80                
Pavarde442     Vardas442      1    8    8    9    10   5      5.88                6.20                
Pavarde8888    Vardas8888     3    5    8    10   10   5      5.88                6.20                
Pavarde9385    Vardas9385     3    7    7    9    10   5      5.88                5.80                
Pavarde8745    Vardas8745     3    6    8    9    10   5      5.88                6.20                
Pavarde7111    Vardas7111     2    2    3    4    10   7      5.88                5.40                
Pavarde3860    Vardas3860     2    3    3    5    8    7      5.88                5.40                
Pavarde6174    Vardas6174     4    6    6    10   10   5      5.88                5.40                
Pavarde1539    Vardas1539     5    6    7    8    10   5      5.88                5.80                
Pavarde1535    Vardas1535     2    2    3    6    8    7      5.88                5.40                
Pavarde8203    Vardas8203     2    2    4    6    7    7      5.88                5.80                
Pavarde2517    Vardas2517     5    5    7    9    10   5      5.88                5.80                
Pavarde1526    Vardas1526     3    6    8    9    10   5      5.88                6.20                
Pavarde3937    Vardas3937     1    1    2    7    10   7      5.88                5.00                
Pavarde4741    Vardas4741     1    2    2    7    9    7      5.88                5.00                
Pavarde4959    Vardas4959     2    3    3    5    8    7      5.88                5.40                
Pavarde659     Vardas659      1    6    9    10   10   5      5.88                6.60                
Pavarde7997    Vardas7997     1    1    4    7    8    7      5.88                5.80                
Pavarde4930    Vardas4930     5    6    8    8    9    5      5.88                6.20                
Pavarde3969    Vardas3969     5    6    8    8    9    5      5.88                6.20                
Pavarde7358    Vardas7358     4    6    6    10   10   5      5.88                5.40                
Pavarde329     Vardas329      1    2    3    6    9    7      5.88                5.40                
Pavarde5206    Vardas5206     2    4    4    4    7    7      5.88                5.80                
Pavarde9730    Vardas9730     2    2    5    9    10   6      5.84                5.60                
Pavarde4818    Vardas4818     7    8    8    10   10   4      5.84                5.60                
Pavarde5614    Vardas5614     1    3    7    8    9    6      5.84                6.40                
Pavarde5178    Vardas5178     1    3    6    9    9    6      5.84                6.00                
Pavarde121     Vardas121      1    3    6    8    10   6      5.84                6.00                
Pavarde5496    Vardas5496     2    3    3    10   10   6      5.84                4.80                
Pavarde5266    Vardas5266     2    3    5    9    9    6      5.84                5.60                
Pavarde1663    Vardas1663     2    3    5    8    10   6      5.84                5.60                
Pavarde4662    Vardas4662     3    4    5    6    10   6      5.84                5.60                
Pavarde316     Vardas316      2    3    4    9    10   6      5.84                5.20                
Pavarde4513    Vardas4513     1    4    6    7    10   6      5.84                6.00                
Pavarde5458    Vardas5458     3    6    6    6    7    6      5.84                6.00                
Pavarde5316    Vardas5316     1    3    5    9    10   6      5.84                5.60                
Pavarde4827    Vardas4827     1    1    6    10   10   6      5.84                6.00                
Pavarde3206    Vardas3206     3    4    4    7    10   6      5.84                5.20                
Pavarde7424    Vardas7424     3    4    4    7    10   6      5.84                5.20                
Pavarde395     Vardas395      1    4    5    8    10   6      5.84                5.60                
Pavarde8978    Vardas8978     1    2    2    3    5    8      5.84                5.60                
Pavarde8167    Vardas8167     2    4    6    7    9    6      5.84                6.00                
Pavarde9012    Vardas9012     1    2    2    2    6    8      5.84                5.60                
Pavarde7249    Vardas7249     4    5    5    7    7    6      5.84                5.60                
Pavarde7248    Vardas7248     2    4    5    7    10   6      5.84                5.60                
Pavarde1727    Vardas1727     1    2    6    9    10   6      5.84                6.00                
Pavarde1006    Vardas1006     2    3    4    9    10   6      5.84                5.20                
Pavarde976     Vardas976      2    3    7    7    9    6      5.84                6.40                
Pavarde3098    Vardas3098     1    3    7    7    10   6      5.84                6.40                
Pavarde943     Vardas943      1    4    5    9    9    6      5.84                5.60                
Pavarde6984    Vardas6984     2    4    5    8    9    6      5.84                5.60                
Pavarde5918    Vardas5918     1    2    3    3    4    8      5.84                6.00                
Pavarde8645    Vardas8645     1    4    6    7    10   6      5.84                6.00                
Pavarde1541    Vardas1541     2    6    6    7    7    6      5.84                6.00                
Pavarde812     Vardas812      2    5    6    6    9    6      5.84                6.00                
Pavarde8250    Vardas8250     1    2    7    8    10   6      5.84                6.40                
Pavarde9294    Vardas9294     2    5    6    7    8    6      5.84                6.00                
Pavarde6519    Vardas6519     3    5    6    7    7    6      5.84                6.00                
Pavarde3597    Vardas3597     1    2    8    8    9    6      5.84                6.80                
Pavarde692     Vardas692      2    3    4    9    10   6      5.84                5.20                
Pavarde6460    Vardas6460     1    5    6    6    10   6      5.84                6.00                
Pavarde3707    Vardas3707     1    4    5    9    9    6      5.84                5.60                
Pavarde6382    Vardas6382     4    5    6    6    7    6      5.84                6.00                
Pavarde8532    Vardas8532     8    8    9    9    9    4      5.84                6.00                
Pavarde9445    Vardas9445     1    2    6    9    10   6      5.84                6.00                
Pavarde9528    Vardas9528     1    2    8    8    9    6      5.84                6.80                
Pavarde3996    Vardas3996     4    4    6    6    8    6      5.84                6.00                
Pavarde7999    Vardas7999     3    3    3    9    10   6      5.84                4.80                
Pavarde8612    Vardas8612     2    5    5    6    10   6      5.84                5.60                
Pavarde8769    Vardas8769     1    3    7    8    9    6      5.84                6.40                
Pavarde9655    Vardas9655     1    5    6    8    8    6      5.84                6.00                
Pavarde7986    Vardas7986     2    5    5    7    9    6      5.84                5.60                
Pavarde5775    Vardas5775     3    5    6    6    8    6      5.84                6.00                
Pavarde7607    Vardas7607     1    2    2    4    4    8      5.84                5.60                
Pavarde2310    Vardas2310     1    3    6    8    10   6      5.84                6.00                
Pavarde8072    Vardas8072     2    4    5    7    10   6      5.84                5.60                
Pavarde2518    Vardas2518     1    2    7    8    10   6      5.84                6.40                
Pavarde7602    Vardas7602     2    5    6    7    8    6      5.84                6.00                
Pavarde1469    Vardas1469     2    4    5    8    9    6      5.84                5.60                
Pavarde5859    Vardas5859     2    3    6    7    10   6      5.84                6.00                
Pavarde8882    Vardas8882     1    6    6    7    8    6      5.84                6.00                
Pavarde8733    Vardas8733     7    8    9    9    10   4      5.84                6.00                
Pavarde8456    Vardas8456     1    2    3    3    4    8      5.84                6.00                
Pavarde7479    Vardas7479     3    5    5    6    9    6      5.84                5.60                
Pavarde7818    Vardas7818     3    3    7    7    8    6      5.84                6.40                
Pavarde7514    Vardas7514     1    3    5    9    10   6      5.84                5.60                
Pavarde5798    Vardas5798     1    1    3    4    4    8      5.84                6.00                
Pavarde9327    Vardas9327     3    6    8    9    9    5      5.80                6.20                
Pavarde6807    Vardas6807     2    6    8    9    10   5      5.80                6.20                
Pavarde3658    Vardas3658     5    6    7    8    9    5      5.80                5.80                
Pavarde1873    Vardas1873     1    8    8    8    10   5      5.80                6.20                
Pavarde8280    Vardas8280     5    5    8    8    9    5      5.80                6.20                
Pavarde2170    Vardas2170     1    2    5    6    6    7      5.80                6.20                
Pavarde7885    Vardas7885     1    1    3    5    10   7      5.80                5.40                
Pavarde5467    Vardas5467     2    2    3    3    10   7      5.80                5.40                
Pavarde706     Vardas706      2    3    4    4    7    7      5.80                5.80                
Pavarde9367    Vardas9367     1    1    5    6    7    7      5.80                6.20                
Pavarde7930    Vardas7930     2    2    3    3    10   7      5.80                5.40                
Pavarde6360    Vardas6360     5    6    7    8    9    5      5.80                5.80                
Pavarde3806    Vardas3806     1    1    3    5    10   7      5.80                5.40                
Pavarde3809    Vardas3809     2    6    7    10   10   5      5.80                5.80                
Pavarde3834    Vardas3834     2    7    8    9    9    5      5.80                6.20                
Pavarde9444    Vardas9444     1    3    3    5    8    7      5.80                5.40                
Pavarde5050    Vardas5050     3    4    8    10   10   5      5.80                6.20                
Pavarde6263    Vardas6263     3    7    8    8    9    5      5.80                6.20                
Pavarde5585    Vardas5585     1    2    3    6    8    7      5.80                5.40                
Pavarde8362    Vardas8362     2    2    5    5    6    7      5.80                6.20                
Pavarde534     Vardas534      1    4    4    5    6    7      5.80                5.80                
Pavarde3956    Vardas3956     1    7    8    9    10   5      5.80                6.20                
Pavarde5755    Vardas5755     1    2    2    6    9    7      5.80                5.00                
Pavarde4014    Vardas4014     1    3    3    4    9    7      5.80                5.40                
Pavarde993     Vardas993      3    5    9    9    9    5      5.80                6.60                
Pavarde8954    Vardas8954     1    2    4    6    7    7      5.80                5.80                
Pavarde8161    Vardas8161     2    4    9    10   10   5      5.80                6.60                
Pavarde7403    Vardas7403     3    3    4    4    6    7      5.80                5.80                
Pavarde2751    Vardas2751     5    6    7    7    10   5      5.80                5.80                
Pavarde2753    Vardas2753     2    6    8    9    10   5      5.80                6.20                
Pavarde8164    Vardas8164     4    4    8    9    10   5      5.80                6.20                
Pavarde1211    Vardas1211     4    6    7    9    9    5      5.80                5.80                
Pavarde2823    Vardas2823     5    6    7    8    9    5      5.80                5.80                
Pavarde1048    Vardas1048     1    3    4    5    7    7      5.80                5.80                
Pavarde7285    Vardas7285     1    2    3    5    9    7      5.80                5.40                
Pavarde5314    Vardas5314     1    6    8    10   10   5      5.80                6.20                
Pavarde2942    Vardas2942     2    7    7    9    10   5      5.80                5.80                
Pavarde5089    Vardas5089     4    4    8    9    10   5      5.80                6.20                
Pavarde2514    Vardas2514     1    1    2    6    10   7      5.80                5.00                
Pavarde8185    Vardas8185     1    1    3    6    9    7      5.80                5.40                
Pavarde9265    Vardas9265     2    2    4    6    6    7      5.80                5.80                
Pavarde981     Vardas981      2    2    4    6    6    7      5.80                5.80                
Pavarde5098    Vardas5098     4    6    7    9    9    5      5.80                5.80                
Pavarde7614    Vardas7614     1    4    4    5    6    7      5.80                5.80                
Pavarde6980    Vardas6980     3    4    9    9    10   5      5.80                6.60                
Pavarde916     Vardas916      2    3    3    4    8    7      5.80                5.40                
Pavarde8739    Vardas8739     1    1    3    6    9    7      5.80                5.40                
Pavarde872     Vardas872      1    1    4    5    9    7      5.80                5.80                
Pavarde9193    Vardas9193     3    4    8    10   10   5      5.80                6.20                
Pavarde9195    Vardas9195     2    4    4    4    6    7      5.80                5.80                
Pavarde2683    Vardas2683     4    6    6    9    10   5      5.80                5.40                
Pavarde9239    Vardas9239     1    2    3    4    10   7      5.80                5.40                
Pavarde4637    Vardas4637     2    5    8    10   10   5      5.80                6.20                
Pavarde788     Vardas788      1    2    3    6    8    7      5.80                5.40                
Pavarde773     Vardas773      4    7    8    8    8    5      5.80                6.20                
Pavarde4169    Vardas4169     3    5    8    9    10   5      5.80                6.20                
Pavarde5936    Vardas5936     2    6    9    9    9    5      5.80                6.60                
Pavarde4378    Vardas4378     4    5    7    9    10   5      5.80                5.80                
Pavarde5807    Vardas5807     1    1    4    4    10   7      5.80                5.80                
Pavarde9653    Vardas9653     1    1    2    7    9    7      5.80                5.00                
Pavarde379     Vardas379      3    6    7    9    10   5      5.80                5.80                
Pavarde1749    Vardas1749     3    6    8    8    10   5      5.80                6.20                
Pavarde4229    Vardas4229     1    2    2    5    10   7      5.80                5.00                
Pavarde6618    Vardas6618     5    8    9    10   10   4      5.76                6.00                
Pavarde6004    Vardas6004     6    8    9    9    10   4      5.76                6.00                
Pavarde4222    Vardas4222     5    8    9    10   10   4      5.76                6.00                
Pavarde8591    Vardas8591     4    4    4    7    8    6      5.76                5.20                
Pavarde9606    Vardas9606     2    6    6    6    7    6      5.76                6.00                
Pavarde1532    Vardas1532     4    4    5    6    8    6      5.76                5.60                
Pavarde7190    Vardas7190     1    5    6    6    9    6      5.76                6.00                
Pavarde7325    Vardas7325     1    2    4    10   10   6      5.76                5.20                
Pavarde2885    Vardas2885     1    4    5    7    10   6      5.76                5.60                
Pavarde5897    Vardas5897     1    4    5    8    9    6      5.76                5.60                
Pavarde4208    Vardas4208     1    6    6    7    7    6      5.76                6.00                
Pavarde4747    Vardas4747     1    3    7    7    9    6      5.76                6.40                
Pavarde9843    Vardas9843     4    4    5    6    8    6      5.76                5.60                
Pavarde4227    Vardas4227     1    5    5    7    9    6      5.76                5.60                
Pavarde9414    Vardas9414     3    4    5    7    8    6      5.76                5.60                
Pavarde1586    Vardas1586     1    2    5    9    10   6      5.76                5.60                
Pavarde2690    Vardas2690     1    4    5    7    10   6      5.76                5.60                
Pavarde5524    Vardas5524     1    4    5    8    9    6      5.76                5.60                
Pavarde720     Vardas720      3    4    6    6    8    6      5.76                6.00                
Pavarde5492    Vardas5492     1    3    7    8    8    6      5.76                6.40                
Pavarde6553    Vardas6553     1    2    5    9    10   6      5.76                5.60                
Pavarde1836    Vardas1836     2    5    5    7    8    6      5.76                5.60                
Pavarde6604    Vardas6604     3    4    6    7    7    6      5.76                6.00                
Pavarde8238    Vardas8238     1    2    7    8    9    6      5.76                6.40                
Pavarde5517    Vardas5517     1    1    6    9    10   6      5.76                6.00                
Pavarde4977    Vardas4977     1    5    6    6    9    6      5.76                6.00                
Pavarde3583    Vardas3583     3    3    4    7    10   6      5.76                5.20                
Pavarde1618    Vardas1618     2    3    5    7    10   6      5.76                5.60                
Pavarde6414    Vardas6414     1    5    6    6    9    6      5.76                6.00                
Pavarde9227    Vardas9227     1    5    5    7    9    6      5.76                5.60                
Pavarde6774    Vardas6774     2    4    6    7    8    6      5.76                6.00                
Pavarde5403    Vardas5403     3    4    5    6    9    6      5.76                5.60                
Pavarde9194    Vardas9194     2    4    5    7    9    6      5.76                5.60                
Pavarde186     Vardas186      3    3    4    7    10   6      5.76                5.20                
Pavarde6905    Vardas6905     1    5    5    6    10   6      5.76                5.60                
Pavarde6467    Vardas6467     1    4    6    7    9    6      5.76                6.00                
Pavarde4686    Vardas4686     1    3    7    7    9    6      5.76                6.40                
Pavarde3144    Vardas3144     1    2    6    9    9    6      5.76                6.00                
Pavarde9013    Vardas9013     3    4    6    7    7    6      5.76                6.00                
Pavarde9973    Vardas9973     1    2    7    7    10   6      5.76                6.40                
Pavarde6218    Vardas6218     1    3    7    7    9    6      5.76                6.40                
Pavarde9993    Vardas9993     2    5    6    7    7    6      5.76                6.00                
Pavarde7801    Vardas7801     1    2    3    3    3    8      5.76                6.00                
Pavarde8741    Vardas8741     1    4    4    8    10   6      5.76                5.20                
Pavarde1642    Vardas1642     2    4    5    6    10   6      5.76                5.60                
Pavarde1364    Vardas1364     1    5    5    7    9    6      5.76                5.60                
Pavarde6181    Vardas6181     2    3    4    9    9    6      5.76                5.20                
Pavarde1378    Vardas1378     2    3    6    7    9    6      5.76                6.00                
Pavarde6166    Vardas6166     2    4    5    7    9    6      5.76                5.60                
Pavarde533     Vardas533      3    4    4    7    9    6      5.76                5.20                
Pavarde7894    Vardas7894     1    1    1    2    7    8      5.76                5.20                
Pavarde4898    Vardas4898     1    5    5    8    8    6      5.76                5.60                
Pavarde7927    Vardas7927     1    4    7    7    8    6      5.76                6.40                
Pavarde2023    Vardas2023     2    3    5    7    10   6      5.76                5.60                
Pavarde1454    Vardas1454     2    5    6    7    7    6      5.76                6.00                
Pavarde1765    Vardas1765     2    5    5    7    8    6      5.76                5.60                
Pavarde8649    Vardas8649     1    3    3    10   10   6      5.76                4.80                
Pavarde6064    Vardas6064     2    5    5    6    9    6      5.76                5.60                
Pavarde8647    Vardas8647     1    1    7    9    9    6      5.76                6.40                
Pavarde4259    Vardas4259     2    4    4    8    9    6      5.76                5.20                
Pavarde1322    Vardas1322     1    5    6    6    9    6      5.76                6.00                
Pavarde5577    Vardas5577     1    4    5    7    10   6      5.76                5.60                
Pavarde385     Vardas385      1    3    6    7    10   6      5.76                6.00                
Pavarde7533    Vardas7533     1    3    6    7    10   6      5.76                6.00                
Pavarde3865    Vardas3865     1    3    4    9    10   6      5.76                5.20                
Pavarde8111    Vardas8111     2    4    6    6    9    6      5.76                6.00                
Pavarde1189    Vardas1189     2    2    6    7    10   6      5.76                6.00                
Pavarde9261    Vardas9261     2    2    4    4    7    7      5.72                5.80                
Pavarde2193    Vardas2193     3    6    7    9    9    5      5.72                5.80                
Pavarde6692    Vardas6692     1    1    1    6    10   7      5.72                4.60                
Pavarde7387    Vardas7387     2    2    3    6    6    7      5.72                5.40                
Pavarde6737    Vardas6737     1    7    7    9    10   5      5.72                5.80                
Pavarde6775    Vardas6775     3    5    8    8    10   5      5.72                6.20                
Pavarde6795    Vardas6795     3    7    7    8    9    5      5.72                5.80                
Pavarde3307    Vardas3307     1    3    3    5    7    7      5.72                5.40                
Pavarde4428    Vardas4428     4    6    7    7    10   5      5.72                5.80                
Pavarde4331    Vardas4331     2    2    2    6    7    7      5.72                5.00                
Pavarde4908    Vardas4908     1    5    8    10   10   5      5.72                6.20                
Pavarde1442    Vardas1442     1    2    2    6    8    7      5.72                5.00                
Pavarde1953    Vardas1953     3    5    7    9    10   5      5.72                5.80                
Pavarde2076    Vardas2076     3    4    8    9    10   5      5.72                6.20                
Pavarde748     Vardas748      3    5    8    8    10   5      5.72                6.20                
Pavarde1466    Vardas1466     1    1    3    4    10   7      5.72                5.40                
Pavarde4604    Vardas4604     1    1    2    7    8    7      5.72                5.00                
Pavarde6597    Vardas6597     2    6    7    9    10   5      5.72                5.80                
Pavarde1472    Vardas1472     2    6    8    9    9    5      5.72                6.20                
Pavarde8939    Vardas8939     4    5    6    9    10   5      5.72                5.40                
Pavarde9289    Vardas9289     3    4    4    4    4    7      5.72                5.80                
Pavarde940     Vardas940      1    2    4    5    7    7      5.72                5.80                
Pavarde7265    Vardas7265     4    5    6    9    10   5      5.72                5.40                
Pavarde5192    Vardas5192     4    6    7    8    9    5      5.72                5.80                
Pavarde2300    Vardas2300     2    6    8    9    9    5      5.72                6.20                
Pavarde7701    Vardas7701     1    2    3    3    10   7      5.72                5.40                
Pavarde982     Vardas982      1    4    4    4    6    7      5.72                5.80                
Pavarde9726    Vardas9726     1    6    8    9    10   5      5.72                6.20                
Pavarde7098    Vardas7098     3    6    7    9    9    5      5.72                5.80                
Pavarde7293    Vardas7293     2    4    8    10   10   5      5.72                6.20                
Pavarde3037    Vardas3037     1    2    2    5    9    7      5.72                5.00                
Pavarde3062    Vardas3062     4    4    6    10   10   5      5.72                5.40                
Pavarde7045    Vardas7045     3    5    6    10   10   5      5.72                5.40                
Pavarde9520    Vardas9520     5    5    8    8    8    5      5.72                6.20                
Pavarde7899    Vardas7899     4    5    7    9    9    5      5.72                5.80                
Pavarde4360    Vardas4360     1    3    4    5    6    7      5.72                5.80                
Pavarde5265    Vardas5265     2    2    5    5    5    7      5.72                6.20                
Pavarde9594    Vardas9594     6    6    6    7    9    5      5.72                5.40                
Pavarde7638    Vardas7638     1    3    3    5    7    7      5.72                5.40                
Pavarde6972    Vardas6972     1    1    4    5    8    7      5.72                5.80                
Pavarde896     Vardas896      4    5    7    8    10   5      5.72                5.80                
Pavarde8991    Vardas8991     1    3    4    5    6    7      5.72                5.80                
Pavarde8504    Vardas8504     4    5    8    8    9    5      5.72                6.20                
Pavarde4765    Vardas4765     2    2    2    3    10   7      5.72                5.00                
Pavarde879     Vardas879      1    2    3    5    8    7      5.72                5.40                
Pavarde3270    Vardas3270     1    1    3    4    10   7      5.72                5.40                
Pavarde8421    Vardas8421     3    4    8    9    10   5      5.72                6.20                
Pavarde6116    Vardas6116     2    4    8    10   10   5      5.72                6.20                
Pavarde3764    Vardas3764     1    2    3    4    9    7      5.72                5.40                
Pavarde3940    Vardas3940     5    6    6    7    10   5      5.72                5.40                
Pavarde3757    Vardas3757     1    6    7    10   10   5      5.72                5.80                
Pavarde6187    Vardas6187     4    5    7    9    9    5      5.72                5.80                
Pavarde3610    Vardas3610     3    6    7    8    10   5      5.72                5.80                
Pavarde6133    Vardas6133     1    2    3    6    7    7      5.72                5.40                
Pavarde6504    Vardas6504     1    6    8    9    10   5      5.72                6.20                
Pavarde3578    Vardas3578     2    2    3    4    8    7      5.72                5.40                
Pavarde9545    Vardas9545     1    2    3    5    8    7      5.72                5.40                
Pavarde4089    Vardas4089     4    4    7    9    10   5      5.72                5.80                
Pavarde6057    Vardas6057     1    4    4    5    5    7      5.72                5.80                
Pavarde1573    Vardas1573     4    5    7    8    10   5      5.72                5.80                
Pavarde5058    Vardas5058     1    1    1    7    9    7      5.72                4.60                
Pavarde542     Vardas542      2    2    3    4    8    7      5.72                5.40                
Pavarde6500    Vardas6500     4    5    8    8    9    5      5.72                6.20                
Pavarde699     Vardas699      6    6    6    6    10   5      5.72                5.40                
Pavarde9432    Vardas9432     1    3    3    4    8    7      5.72                5.40                
Pavarde6831    Vardas6831     1    4    5    8    8    6      5.68                5.60                
Pavarde9431    Vardas9431     3    3    5    7    8    6      5.68                5.60                
Pavarde1130    Vardas1130     1    4    5    7    9    6      5.68                5.60                
Pavarde6484    Vardas6484     3    4    4    7    8    6      5.68                5.20                
Pavarde5285    Vardas5285     2    4    4    7    9    6      5.68                5.20                
Pavarde4773    Vardas4773     2    3    5    7    9    6      5.68                5.60                
Pavarde672     Vardas672      3    5    5    5    8    6      5.68                5.60                
Pavarde2597    Vardas2597     3    4    6    6    7    6      5.68                6.00                
Pavarde1975    Vardas1975     2    2    5    8    9    6      5.68                5.60                
Pavarde3180    Vardas3180     1    5    5    7    8    6      5.68                5.60                
Pavarde5252    Vardas5252     2    4    4    8    8    6      5.68                5.20                
Pavarde565     Vardas565      1    2    7    7    9    6      5.68                6.40                
Pavarde7544    Vardas7544     1    4    6    7    8    6      5.68                6.00                
Pavarde6026    Vardas6026     1    1    7    7    10   6      5.68                6.40                
Pavarde6746    Vardas6746     3    4    5    6    8    6      5.68                5.60                
Pavarde4093    Vardas4093     3    4    4    7    8    6      5.68                5.20                
Pavarde4547    Vardas4547     1    1    5    9    10   6      5.68                5.60                
Pavarde5546    Vardas5546     1    5    5    7    8    6      5.68                5.60                
Pavarde9601    Vardas9601     1    3    6    8    8    6      5.68                6.00                
Pavarde3107    Vardas3107     1    5    6    6    8    6      5.68                6.00                
Pavarde1818    Vardas1818     6    7    8    10   10   4      5.68                5.60                
Pavarde4198    Vardas4198     1    3    4    9    9    6      5.68                5.20                
Pavarde637     Vardas637      3    5    6    6    6    6      5.68                6.00                
Pavarde5678    Vardas5678     2    3    4    7    10   6      5.68                5.20                
Pavarde9027    Vardas9027     1    2    6    8    9    6      5.68                6.00                
Pavarde8331    Vardas8331     1    2    4    9    10   6      5.68                5.20                
Pavarde9839    Vardas9839     1    4    7    7    7    6      5.68                6.40                
Pavarde2822    Vardas2822     3    5    5    5    8    6      5.68                5.60                
Pavarde3175    Vardas3175     1    2    5    8    10   6      5.68                5.60                
Pavarde5300    Vardas5300     3    4    6    6    7    6      5.68                6.00                
Pavarde250     Vardas250      1    3    6    8    8    6      5.68                6.00                
Pavarde2796    Vardas2796     1    4    6    6    9    6      5.68                6.00                
Pavarde1076    Vardas1076     4    4    5    6    7    6      5.68                5.60                
Pavarde9832    Vardas9832     3    9    9    10   10   4      5.68                6.00                
Pavarde3774    Vardas3774     1    1    6    8    10   6      5.68                6.00                
Pavarde4883    Vardas4883     1    5    6    6    8    6      5.68                6.00                
Pavarde103     Vardas103      1    1    6    8    10   6      5.68                6.00                
Pavarde481     Vardas481      1    2    5    9    9    6      5.68                5.60                
Pavarde5191    Vardas5191     1    1    6    9    9    6      5.68                6.00                
Pavarde3469    Vardas3469     1    1    7    8    9    6      5.68                6.40                
Pavarde6635    Vardas6635     2    3    6    7    8    6      5.68                6.00                
Pavarde6622    Vardas6622     3    4    6    6    7    6      5.68                6.00                
Pavarde4873    Vardas4873     1    3    3    9    10   6      5.68                4.80                
Pavarde4303    Vardas4303     1    2    5    8    10   6      5.68                5.60                
Pavarde6502    Vardas6502     2    3    5    6    10   6      5.68                5.60                
Pavarde6056    Vardas6056     1    4    6    7    8    6      5.68                6.00                
Pavarde4603    Vardas4603     3    3    5    7    8    6      5.68                5.60                
Pavarde742     Vardas742      3    4    4    6    9    6      5.68                5.20                
Pavarde2032    Vardas2032     1    3    5    7    10   6      5.68                5.60                
Pavarde6577    Vardas6577     1    2    5    8    10   6      5.68                5.60                
Pavarde4441    Vardas4441     1    2    6    8    9    6      5.68                6.00                
Pavarde1473    Vardas1473     3    4    5    6    8    6      5.68                5.60                
Pavarde560     Vardas560      3    5    5    6    7    6      5.68                5.60                
